IDENTIFIER,probID,GSM152856,GSM152857,GSM152858,GSM152859,GSM152860,GSM152861,GSM152862,GSM152863,GSM152864,GSM152865,GSM152866,GSM152867,GSM152868,GSM152869,GSM152870,GSM152871,GSM152872,GSM152873,GSM152874,GSM152875,GSM152876,GSM152877,GSM152878,GSM152879,GSM152880
U92816,31785_f_at,4.918618245,5.594317535,5.369043603,5.4164034,4.511199446,3.682912529,6.163347543,5.372994892,6.316373658,4.547949705,4.506325342,4.972556632,5.308522571,6.645782237,6.84655138,4.141001845,5.125450418,6.837482794,6.806616224,4.911035811,6.171774064,4.958822919,4.89168866,4.44320124,5.410413999
KHDRBS3,31786_at,5.651447952,6.66741537,9.629778124,7.431782372,10.35917482,7.023750453,11.11880054,7.245245155,8.74091264,7.227940707,6.216132138,8.229534425,8.303277848,7.555257729,9.848679969,10.11653412,10.44358516,7.20073445,6.214276102,6.9258855,7.042531134,6.353560197,5.828903488,6.267196367,5.671573399
CAMLG,31787_at,4.787976091,5.379729595,5.125937784,3.156503953,3.10886029,5.809704192,3.76503141,4.842879929,6.039830962,4.916068931,3.653451447,4.513361534,6.157566344,5.589229955,6.596411753,6.200074714,4.683901539,3.589292492,3.777720639,1.850727275,4.676572282,4.421674076,4.562041195,5.255746723,5.410413999
ZBED4,31788_at,7.036750094,6.820714052,5.186075058,4.382047977,6.205423335,7.265259593,5.829708948,6.210585904,6.368743343,6.818220583,6.483074428,5.85633792,7.074313652,7.432180585,6.065755521,6.020983709,5.217347609,6.673264881,6.725602569,7.432688039,7.053809234,6.910782905,7.299552516,7.137805973,7.335720646
CYP17A1,31789_at,4.332966798,4.977360442,6.380167955,6.598135767,4.902657827,5.048932479,6.614836533,4.467622408,5.100253457,6.185593768,3.635087158,4.839778728,4.712431345,4.520960909,7.091567462,3.889629153,4.931026076,5.056108489,4.12169855,4.142065015,5.095188767,4.12333734,4.924281641,4.674305153,4.558216813
STARD13,31790_at,4.51499469,6.518702505,3.462767275,4.256420478,4.077203193,6.153012587,4.089165759,6.120375599,3.578024013,2.457483388,4.277025148,4.46473121,5.239569514,6.067002925,3.487008237,3.580077861,3.487008237,3.861905541,2.675058803,6.523471381,5.253918986,2.498759248,5.150880688,4.470221281,5.834130986
TP63,31791_at,6.891321913,5.718371161,7.444575844,7.184003858,6.431738951,7.445023386,5.448668803,7.053470253,6.588316773,6.592159246,7.283856267,6.546949831,6.212693511,6.474783338,6.680382378,6.068561754,6.350853104,6.757173546,5.824829511,6.553620509,5.72184982,6.549295972,5.463264699,6.423318747,6.505143236
ANXA3,31792_at,4.615689728,4.636739876,6.877049803,1.597583799,7.695687975,6.654952916,7.915476309,6.426863561,6.259051299,5.520009183,2.095191275,6.146633361,6.155317643,7.010910988,8.0403994,7.737212909,8.329907876,5.539203884,5.571771273,0.940181397,4.532761004,3.123606131,5.271340799,4.732668695,2.426547774
DEFA1B,31793_at,6.262061028,5.138112127,7.478045527,8.099567095,5.600376525,4.565157254,7.308823385,4.064165471,6.58575191,6.845221655,6.865059523,4.867432988,5.033698813,7.438241691,6.063261572,6.355572906,7.411464067,6.969845501,6.555751155,4.7097548,5.836009371,5.866890224,3.90693957,5.998379297,5.230722479
NT5C2,31794_at,6.675149304,6.967479239,6.640273918,8.250079144,6.237678614,6.643989895,6.699199479,7.037235953,7.055549638,6.862803629,6.776933375,6.932656416,6.543700019,7.097732207,6.96964214,6.818220583,7.525743045,6.701435363,6.99891472,7.762264738,7.147291049,6.240992987,7.115781162,6.817540922,6.680382378
ADRBK2,31795_at,7.063864973,6.814401527,8.82666017,7.019992596,8.475688539,8.317993415,8.983167148,7.215856768,8.533430848,8.196806964,6.800003631,8.773914677,7.960299831,7.813226856,7.265896623,7.734933088,7.881011205,7.126711316,7.235298389,7.396578143,6.53045642,7.08949016,6.180771264,5.797747898,6.451512867
KIF1C,31796_at,3.214977226,3.582095597,3.289573291,3.743241721,5.145898878,3.403561694,4.646008674,4.781374819,5.571135745,3.817924782,4.450653825,2.230327901,5.642399717,6.215383814,4.03887886,3.404746941,5.261559058,3.107562447,5.505420789,5.75816813,3.209589936,5.293038063,3.692233662,3.369688952,3.543353287
TBPL1,31797_at,6.326547175,5.652161391,6.718506298,2.134106318,6.1177083,6.425699251,6.397279079,6.368504948,7.096781548,6.562476876,7.056302511,6.740536054,7.179719391,7.097732207,6.839065318,7.04410546,6.425633034,6.582009117,6.256432383,6.179516922,7.037684471,6.568751143,6.934609623,7.4328736,5.77836813
TFF1,31798_at,5.687394794,6.451945676,7.346073428,7.458259958,8.263658475,6.52474021,8.247607097,6.780563265,6.569408077,6.127127918,5.973258508,6.757379925,6.045036025,6.088550336,9.053033185,7.984404297,7.524227078,6.40950217,3.755368447,3.110573281,3.863683444,6.893622337,5.594497016,3.435676799,3.765887464
AF070618,31799_at,5.719907391,5.968802264,6.240309679,5.733048258,5.973258508,5.06833037,6.116074176,6.089426528,6.89010797,5.89808352,3.677007094,6.332906165,5.718040591,5.596746182,6.094786683,6.227236149,6.422702589,5.477403785,6.458536351,6.053922718,4.51109356,3.178177831,5.405416842,5.409793844,4.175166663
LGMN,317_at,9.586620289,8.960020256,9.771168404,6.128426991,9.212178728,8.624541813,8.789895509,7.894034245,6.79916816,8.142081091,8.885485109,8.914332477,9.827451998,9.47289156,8.759793615,8.853180056,9.404830168,9.400285146,8.811690167,8.891051808,9.623669645,8.832758033,9.132674203,8.714894093,9.44096587
AL050136,31800_at,7.413525317,7.525037975,8.066895232,7.698499478,8.220813157,7.745957858,8.458928088,7.711888503,7.651125816,7.11657815,8.142245112,7.878087469,7.847285966,7.084715749,8.155588952,8.033211668,8.50565744,7.519902034,7.611489986,8.153664375,7.795742317,8.020172487,8.156606372,7.927851874,7.965044489
TMF1,31801_at,8.166368501,8.860278081,9.28318905,8.978460335,9.815870171,8.571136379,9.692935766,8.847465172,8.754973005,9.061891522,9.471794133,9.019061208,8.82666017,8.112922511,9.44096587,9.126325316,10.29704252,8.929879048,8.898858478,9.802929167,8.651787444,9.266684919,8.956372227,9.142568793,8.280179005
KIAA0226,31802_at,7.759027808,8.548099216,8.585671287,8.583699974,9.274385574,9.790868824,9.247589578,9.44096587,9.737523569,9.74990774,8.27826689,9.244285735,9.181400784,9.430552409,9.529074246,9.286876878,9.066024031,7.956841268,7.303977936,8.346498875,8.456016529,8.569183275,7.884398683,7.940582527,8.278072906
ICOSLG,31803_at,5.107801224,4.636739876,5.195284488,5.037513852,5.491285868,5.659587555,5.50958503,5.539021775,5.635215126,5.497333072,4.801615266,5.617551975,5.768802753,5.439767176,6.007784783,5.090543795,4.666128317,4.864362096,4.90810782,5.959944345,4.876960943,5.541803024,4.498144421,5.164390115,5.81713321
SULT1A1,31804_f_at,8.729349298,9.091125652,9.625796854,9.751696119,9.963684624,9.592196975,9.758125993,8.802402137,9.249794339,9.781365214,9.188507284,9.173044808,8.075652697,9.067688897,9.077650437,9.455704609,9.681878355,9.724379205,9.291935404,9.626320412,9.085078531,9.523896638,9.163019428,8.42492276,9.153039896
FGFR3,31805_at,4.872302025,5.630050071,6.835178154,7.597383792,5.303971416,4.572267993,6.82397675,5.280357265,5.940428312,6.130888442,2.704474462,3.789934648,6.325764944,5.703716683,6.465433576,6.181661549,6.816606241,5.392352578,6.157611323,7.496312877,6.016060253,6.283905118,6.681799139,2.965695974,5.130227793
FMO1,31806_at,2.166920949,3.470987061,4.584986876,3.116466578,3.935254027,4.697484432,2.338155895,5.69370679,5.55212673,3.916153186,6.515152044,3.23339437,4.44851109,2.875059967,4.305901017,4.472527898,3.770659471,3.959844551,3.53925305,4.067624614,4.876960943,3.81328762,3.864435631,2.030886349,3.855160648
DDX49,31807_at,8.118329138,8.05796584,7.643573559,7.415824978,8.761108409,7.106624002,8.974018523,7.613154546,8.677109717,8.701856137,8.841515353,8.471361721,8.591954558,8.286462126,8.938087424,8.704305348,8.86112264,8.612009882,8.890128475,9.005263875,8.164302669,8.742239393,8.762865128,9.029268666,8.62629714
ING3,31808_at,6.723717518,5.753133379,6.08559446,6.588742505,3.387007246,5.960340733,4.432804149,5.377381908,6.097687602,5.575713129,6.346353831,5.600260619,6.262523196,4.722206259,3.472694492,5.819845585,5.287847403,6.647941288,6.39558088,6.211264966,6.207459731,6.86911397,4.512415252,6.168581286,6.028723448
CNTN1,31809_at,1.01521319,4.494332925,3.032747995,3.753206969,0.596265944,3.672994262,1.430061803,0.546212829,4.646896333,0.684927052,2.333669541,2.230327901,2.45799409,2.025411988,1.443619129,0.940181397,1.513817122,0.795651254,0.919814682,1.499517706,2.420817001,0.795651254,4.468221918,3.60434523,1.26212719
CNTN1,31810_g_at,7.273813239,6.493200384,7.647428109,8.750139655,7.364833386,7.895197397,7.992243126,7.35329819,7.841693114,7.321263028,8.191613832,7.221688693,7.350918019,6.753666868,7.222226441,6.427020988,6.948087541,7.744906137,8.350052265,7.106161109,7.14278839,7.847559356,7.01307182,6.900255916,6.717507477
PPID,31811_r_at,0,-0.774583463,1.629253306,2.913944999,0.643661991,1.220901396,-0.642519179,4.539727716,3.246326637,3.603520234,1.342147679,4.43989773,4.542858587,4.275237865,0.964523084,-0.774583463,1.170496961,4.836678045,2.090523302,3.825647859,-0.123208917,4.876597747,3.822749809,4.045177345,0.654513742
GMPR,31812_at,8.623629862,7.94675821,7.582331768,8.126294017,7.477176158,8.613300909,7.412337711,7.701861453,7.828580377,7.283856267,9.778186663,8.134086839,8.005255823,8.24345057,7.222226441,7.851834984,7.855219751,8.906591275,9.20103576,9.089973153,7.74955321,8.891538783,8.64582371,8.985954091,9.206011377
CAMK2A,31813_at,5.584393902,4.758560657,2.868240011,3.975142829,4.092317327,2.985620075,3.825031474,3.226166941,3.183033505,3.508894241,4.838254804,3.804694661,3.913385859,3.58187783,4.482660692,3.288310576,3.732725254,4.669150636,4.025196781,3.212904036,3.292045949,4.754449521,3.556521299,4.110300932,4.147150911
LRP3,31814_i_at,4.149062675,4.476628692,3.741570349,5.045993187,4.353688675,5.608470618,4.75961222,3.789934648,4.361105682,4.729373715,5.877586895,4.370266877,4.830460483,4.120964653,4.255616678,4.141001845,4.605172333,7.073466112,7.625845868,8.125520315,5.221145512,8.169664011,4.051906537,5.439200359,3.93677041
LRP3,31815_r_at,8.910902163,8.893414846,9.321774285,10.24999873,8.338471114,9.458441352,9.176478936,8.915297751,7.847559356,9.192824645,10.25541693,8.898858478,8.901936428,9.091125652,9.219377066,8.173250808,8.789576026,9.50080373,9.709936018,10.07604107,8.922485617,10.12046919,9.248510182,9.566446213,9.648601635
GAA,31816_at,8.41071758,8.478835632,8.876048672,6.417119002,9.268043483,8.88482283,9.333682793,8.74327128,8.995199269,8.911992693,9.117729137,8.667576707,8.767366806,8.835971935,9.278043897,8.904315917,9.310222937,8.640458937,8.649991492,8.295854095,8.85272083,8.866067766,8.825107553,8.641618515,8.937315434
GABRB3,31817_at,6.673904294,4.849978328,6.235049513,5.986982199,7.479595767,5.184062565,5.973652178,3.386746123,5.056021186,5.589431908,5.915967185,4.995816955,5.548037664,5.618362136,5.104481387,6.07262215,6.708794995,6.779471065,4.025196781,2.121701709,5.807917544,4.09198764,6.062009953,6.32052901,6.662641087
AI024916,31818_at,9.006127565,7.672893553,7.191571326,4.754778271,6.969065511,6.486298458,7.945802415,3.731997108,6.209749037,4.954909235,6.905105083,5.57891491,4.824947518,6.573822684,6.687805567,6.52139853,4.890569466,8.154921329,8.596950921,9.806084287,7.50065645,9.719659757,9.685506969,8.179190832,10.04066131
SLC22A24,31819_at,7.897416434,7.415945871,7.879084637,7.396033628,7.823982123,8.127152758,8.213949867,6.891520935,6.906274598,7.766688656,7.129561187,7.544832084,7.518243947,7.873834762,7.884594128,7.724199299,7.539373139,6.057535694,7.429710742,7.485496387,6.966588047,7.091567462,7.408766426,7.867718722,7.883557264
HCLS1,31820_at,6.556164309,7.397581805,8.25650722,6.539788091,6.005074092,6.143766444,6.105280472,8.157356815,6.579836694,7.475753222,6.992213167,7.115325793,7.194940923,6.899028305,6.793086856,7.468494677,7.135412585,7.33594302,7.591965878,7.811096368,7.602983823,7.064072166,7.002129523,7.099758284,7.410364182
PPRC1,31821_at,6.642570658,6.940031779,6.7890888,5.44228213,6.579836694,4.275753198,6.766283784,6.506051441,6.92296162,6.542766414,3.352569189,6.095165775,6.593906837,6.507639507,5.095188767,6.58436939,7.316038688,6.878009085,6.830127435,7.184003858,6.09550003,4.713476163,4.468221918,6.598135767,5.464197712
CUX1,31822_at,7.936506593,7.250731426,6.910453165,6.402344588,7.378941363,6.638982981,7.372900697,7.034955779,7.557187905,7.3541975,7.748723335,7.390963479,7.340697005,7.368750431,5.938161225,6.870628627,7.628566376,8.101562069,7.647251209,8.208203676,7.431981478,7.53511578,7.766398614,7.777891831,8.024855086
CUX1,31823_at,7.156594601,8.02038309,7.615672607,8.745556893,8.388021042,7.264608589,7.808879387,7.594978818,8.079566854,7.755880688,7.523052954,7.440444852,7.702082753,7.537140466,7.786185132,7.626610869,8.437124749,7.360491608,7.992763831,7.21353262,7.453609894,7.981045713,7.200910962,7.831085252,8.157356815
ME1,31824_at,6.987326308,6.284203554,1.87689641,2.113479035,2.831868917,1.712938836,3.804524431,2.244065563,5.135524765,2.704474462,6.08274879,2.82812107,2.339435313,2.41605125,3.292683611,2.575894397,2.964624865,6.523126367,5.350409013,6.189489276,6.513603075,6.634634591,5.135524765,6.473078045,5.570061313
SERPIND1,31825_at,4.102580049,3.855902153,4.629388242,5.905003795,5.206988017,5.293172119,5.10596175,5.531149201,4.619612391,5.673587753,5.942961877,4.449597682,4.697363956,4.194792541,4.648642309,5.782625626,5.549796531,6.280902316,3.950506289,4.858777314,4.276876032,5.304884342,4.443733721,4.421386187,4.431720336
FKBP15,31826_at,8.970264085,8.271881583,8.836370437,8.43747512,8.41071758,8.533968447,8.789895509,8.40091738,8.47912763,8.806042983,8.435694981,8.395318363,7.992503479,8.295091281,8.715997997,8.596950921,8.49887096,8.811270678,8.84294457,8.351081857,8.195037694,8.560918581,8.136970425,8.156402793,8.707993866
TGOLN2,31827_s_at,6.706983533,6.631097631,6.636671876,6.823667538,6.255634211,7.192292494,7.385556103,6.154801182,6.176898412,6.083900266,5.64881547,6.662641087,7.374356898,6.69130377,6.507330439,6.313427174,6.870801271,6.036687075,5.842909585,6.677157202,6.957875132,6.366222709,5.958386618,6.0302479,6.881587104
TGOLN2,31828_r_at,6.667857429,6.608475886,7.924594043,6.758731073,7.198054159,7.070799832,5.81007653,7.592233613,7.440299333,7.543425688,7.337048918,7.63250607,6.55045358,7.964835759,8.397165105,7.695687975,6.571169606,7.993287283,6.09671376,5.467344143,6.825613038,7.691731269,7.818707505,7.758705911,8.40589362
TGOLN2,31829_r_at,8.780684039,8.444004477,8.911447428,9.298596692,8.538565747,9.084734329,8.780208431,8.50640437,8.483478605,8.770800593,8.165569895,8.540136603,8.873727294,8.403099272,8.82580728,8.305671861,8.078033254,8.731610359,8.135723345,7.180380628,8.225492913,7.981728214,8.535722369,8.644223308,8.563540818
SMTN,31830_s_at,8.575189063,10.64921539,9.714859267,9.178231378,9.74990774,8.724538387,9.899845944,10.19863431,9.528371826,9.554191497,8.903378412,9.34478068,8.155284179,8.955328504,10.18470971,9.676811182,9.763490939,9.146568329,9.400285146,9.46170834,8.947733687,9.310222937,9.458441352,9.517091334,9.126325316
SMTN,31831_at,7.388459747,9.731862271,8.260958653,6.57045312,8.514997839,8.078482131,8.490947455,8.311692094,8.123892303,8.196332981,8.191613832,7.721520812,7.274816073,7.802154042,8.547529264,8.42751196,7.452109608,7.4679601,7.96859681,8.254432219,7.626610869,8.408750227,8.217277849,7.679814652,7.886138776
TMEM194A,31832_at,6.030064494,6.467478801,3.120470019,4.92541812,4.053466064,5.172348449,5.910037949,5.144512183,5.85492258,3.662136193,4.034358438,4.540745282,5.298630572,6.103259176,5.155934373,6.097566516,6.588290861,3.14867672,5.563799107,5.977905964,5.698867249,6.835862366,5.23932797,6.875921029,6.371764141
PIP5K1A,31833_at,7.500891638,7.595671365,8.551711316,9.417369011,7.552194262,8.324651525,8.527121337,7.087025081,7.293028649,7.408098093,8.371949952,7.888264823,7.679149788,7.620342186,7.583900995,8.126294017,7.415945871,7.619185489,5.423205058,4.206128407,6.94506951,7.770788604,7.421560059,7.086543826,7.896107981
ACSL6,31834_r_at,4.584235387,3.995112515,3.826087318,5.905003795,7.090426534,6.171774064,4.687242726,6.387990006,5.073070071,6.129442299,7.067452273,5.778993943,5.470331864,4.508890731,5.862562167,4.317211669,4.470221281,4.581800117,4.163530593,4.586550606,4.472527898,4.514197943,5.736330517,6.002999857,6.354366921
HRG,31835_at,7.091398488,7.007859379,9.302666931,8.339148619,5.732001248,5.698650622,7.193155358,6.932752581,5.235370115,6.805799461,6.966732487,6.106213826,6.425633034,6.601356192,6.376490129,9.800655048,8.184081941,6.155847966,5.23378847,4.96735023,5.602591955,7.303575569,7.02892411,6.584794115,5.208716751
MTIF2,31836_at,6.198786086,5.767205171,6.123859165,6.601598249,5.676304398,4.334892833,6.318514097,6.136627646,6.158616971,5.732108811,7.574752263,5.712469486,5.224095806,5.776366327,6.902682274,5.904753607,5.227159116,5.917500821,5.846121296,6.026019454,7.09308404,6.65262753,6.900255916,6.520609106,6.276226173
LMF2,31837_at,8.891538783,8.785955993,8.025798813,8.685035671,7.927654584,9.013176949,9.049228723,7.107836051,8.37469063,7.976003579,9.323043053,8.097375127,8.21905852,8.226630823,8.628573597,7.521280226,8.601376091,9.179330718,9.42039095,8.906591275,8.947022223,9.29549053,9.033915227,9.334879247,9.402210471
C12orf24,31838_at,5.221145512,5.332289855,5.90746232,6.425699251,5.632710321,4.626709217,6.163347543,3.855902153,2.664243627,1.967569873,2.535715623,4.488771339,3.997205018,1.038659282,4.565966459,4.561206891,5.473633116,2.694812993,5.973083859,5.217347609,4.465202627,5.190821086,2.191612234,4.455856972,5.460936843
SF4,31839_at,7.259478717,6.755284431,7.983562325,5.942248961,8.602457326,7.433393528,8.918218071,7.66467642,7.740887462,7.583900995,6.519325301,7.189573195,7.641621787,7.820542784,8.24345057,7.41303556,8.713749216,4.788718995,7.317731098,8.149255169,6.783196221,6.967479239,7.441550326,7.33159076,7.6090299
IDE,31840_at,6.542486883,6.322510529,3.436389664,4.045177345,4.044145237,5.445494469,5.64903637,3.601768,3.789934648,2.998159795,4.159969057,5.319538146,4.712431345,3.29611752,4.113608467,3.495419214,3.280661873,4.041686097,4.825033521,3.135277288,6.199486489,5.579690901,5.164556859,5.136776496,4.018358291
CTNNA2,31841_at,6.265387979,3.306264066,5.606087132,7.260284465,5.224095806,3.470987061,3.45145136,4.66126627,5.351821034,3.079278469,6.143377687,5.714883789,3.350772792,4.344618827,3.588779531,3.801631713,3.941918836,6.07762464,3.980699806,3.229255193,5.654507786,5.517223487,5.054779854,6.099904296,5.146590773
BCS1L,31842_at,7.317526145,7.340346284,8.688537616,6.063261572,8.448873927,8.442298603,8.764903742,7.134766643,8.242779536,7.619776877,4.482288313,8.07754025,7.816227115,8.201125618,8.507610491,8.620409627,9.03119439,7.028478004,8.137583878,7.435809509,7.681138697,7.908906368,7.879586136,7.929484204,8.068010594
